NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241109;0.0;1;9.0;1;247;9;11.5;1;1331;9;10.2;1;10.3;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241110;0.0;1;8.3;1;1758;9;12.2;1;1427;9;9.5;1;10.3;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241111;1.2;1;4.6;1;2250;9;13.6;1;1321;9;9.3;1;9.1;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241112;1.0;1;7.3;1;0;9;10.5;1;1259;9;9.4;1;8.9;1;3.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241113;0.0;1;4.6;1;1759;9;9.6;1;1037;9;7.5;1;7.1;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241114;0.0;1;3.7;1;1927;9;13.2;1;1453;9;8.9;1;8.5;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241115;0.0;1;7.0;1;1806;9;11.1;1;1158;9;9.4;1;9.1;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241116;0.0;1;7.2;1;656;9;10.6;1;1346;9;7.7;1;8.9;1;3.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241117;0.2;1;4.7;1;33;9;9.7;1;1420;9;7.1;1;7.2;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241118;8.2;1;6.6;1;329;9;11.6;1;344;9;9.5;1;9.1;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241119;19.3;1;9.0;1;1727;9;12.5;1;925;9;10.3;1;10.8;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241120;0.2;1;1.0;1;745;9;8.3;1;1407;9;4.4;1;4.7;1;7.3;1;;;;;32;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241121;10.0;1;-0.5;1;36;9;2.1;1;840;9;0.4;1;0.8;1;2.6;1;;;;;363;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241122;0.0;1;-1.5;1;114;9;6.1;1;1224;9;2.5;1;2.3;1;7.6;1;;;;;270;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241123;0.4;1;1.1;1;24;9;13.5;1;555;9;6.3;1;7.3;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241124;0.0;1;9.2;1;1802;9;18.5;1;1717;9;15.5;1;13.9;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241125;11.9;1;9.1;1;1719;9;16.2;1;601;9;12.2;1;12.7;1;7.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241126;0.2;1;6.7;1;1800;9;12.1;1;1212;9;8.4;1;9.4;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241127;2.8;1;5.3;1;2010;9;13.6;1;1641;9;11.0;1;9.5;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241128;0.0;1;2.9;1;1753;9;11.3;1;1329;9;5.6;1;7.1;1;8.4;1;;;;;81;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241129;0.2;1;-1.8;1;708;9;10.0;1;1308;9;2.3;1;4.1;1;11.8;1;;;;;665;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241130;0.2;1;-1.7;1;541;9;9.5;1;1334;9;2.2;1;3.9;1;11.2;1;;;;;513;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241201;0.0;1;0.7;1;316;9;11.4;1;501;9;5.8;1;6.1;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241202;0.2;1;8.7;1;1900;9;13.6;1;1407;9;10.8;1;11.2;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241203;0.0;1;6.3;1;1759;9;9.1;1;1226;9;6.5;1;7.7;1;2.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241204;0.2;1;0.8;1;350;9;7.4;1;1318;9;4.6;1;4.1;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241205;10.6;1;5.0;1;314;9;12.5;1;2338;9;7.8;1;8.8;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241206;9.2;1;7.3;1;1730;9;11.4;1;1218;9;9.5;1;9.4;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241207;4.0;1;7.1;1;1735;9;11.0;1;607;9;9.2;1;9.1;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241208;6.4;1;6.9;1;1823;9;8.2;1;657;9;7.4;1;7.6;1;1.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241209;0.8;1;5.0;1;344;9;6.8;1;1433;9;5.8;1;5.9;1;1.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241210;0.4;1;4.7;1;336;9;6.8;1;1326;9;5.7;1;5.8;1;2.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241211;0.4;1;4.5;1;714;9;5.4;1;1138;9;5.1;1;5.0;1;0.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241212;0.0;1;3.8;1;1752;9;5.2;1;1055;9;4.2;1;4.5;1;1.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241213;0.0;1;-0.8;1;1755;9;3.6;1;1218;9;2.0;1;1.4;1;4.4;1;;;;;203;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241214;0.0;1;-1.2;1;1826;9;5.0;1;2131;9;3.5;1;1.9;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241215;0.4;1;1.3;1;512;9;9.8;1;338;9;6.3;1;5.6;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241216;0.2;1;8.5;1;1821;9;9.8;1;1150;9;9.2;1;9.2;1;1.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241217;1.4;1;6.4;1;1754;9;8.7;1;315;9;7.3;1;7.6;1;2.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241218;0.8;1;6.2;1;1821;9;13.9;1;2341;9;11.3;1;10.1;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241219;4.8;1;5.2;1;1733;9;12.6;1;605;9;8.6;1;8.9;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241220;2.4;1;0.3;1;744;9;9.1;1;1300;9;5.3;1;4.7;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241221;13.3;1;6.9;1;2013;9;11.5;1;1;9;9.0;1;9.2;1;4.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241222;7.4;1;3.9;1;1259;9;8.4;1;1123;9;6.9;1;6.2;1;4.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241223;1.0;1;5.0;1;1801;9;8.5;1;1243;9;6.6;1;6.8;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241224;0.4;1;4.9;1;258;9;8.8;1;209;9;6.8;1;6.9;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241225;0.2;1;7.8;1;1801;9;10.0;1;1307;9;9.0;1;8.9;1;2.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241226;0.0;1;3.9;1;1753;9;9.6;1;1336;9;5.6;1;6.8;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241227;0.2;1;-2.0;1;757;9;7.0;1;1326;9;0.9;1;2.5;1;9.0;1;;;;;817;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241228;0.0;1;-1.3;1;806;9;1.8;1;314;9;0.1;1;0.3;1;3.1;1;;;;;834;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241229;0.0;1;0.9;1;1801;9;4.7;1;156;9;3.1;1;2.8;1;3.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241230;0.0;1;1.7;1;1758;9;4.4;1;601;9;3.1;1;3.1;1;2.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20241231;0.0;1;1.0;1;2116;9;5.0;1;2141;9;3.6;1;3.0;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250101;12.9;1;3.5;1;324;9;8.7;1;2357;9;6.2;1;6.1;1;5.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250102;7.8;1;2.7;1;901;9;4.8;1;601;9;4.4;1;3.8;1;2.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250103;0.2;1;-3.1;1;819;9;5.3;1;1342;9;-0.5;1;1.1;1;8.4;1;;;;;912;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250104;12.3;1;-5.1;1;740;9;11.2;1;551;9;-0.7;1;3.1;1;16.3;1;;;;;653;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250105;1.0;1;0.9;1;1925;9;13.0;1;1330;9;11.3;1;7.0;1;12.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250106;0.8;1;7.3;1;1617;9;12.6;1;954;9;9.9;1;10.0;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250107;0.0;1;4.0;1;702;9;8.2;1;1347;9;5.9;1;6.1;1;4.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250108;17.3;1;4.0;1;1050;9;12.3;1;1816;9;7.1;1;8.2;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250109;2.0;1;2.4;1;927;9;10.7;1;601;9;5.5;1;6.6;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250110;0.0;1;0.9;1;1754;9;7.2;1;1408;9;2.5;1;4.1;1;6.3;1;;;;;317;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250111;0.0;1;-2.0;1;2301;9;2.1;1;308;9;0.9;1;0.1;1;4.1;1;;;;;330;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250112;0.0;1;1.1;1;1822;9;4.5;1;1423;9;2.1;1;2.8;1;3.4;1;;;;;154;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250113;0.0;1;-1.8;1;817;9;5.3;1;1335;9;0.6;1;1.8;1;7.1;1;;;;;587;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250114;0.0;1;-6.2;1;651;9;5.1;1;1359;9;-2.2;1;-0.6;1;11.3;1;;;;;1080;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250115;0.4;1;-3.2;1;11;9;6.5;1;1409;9;2.8;1;1.7;1;9.7;1;;;;;266;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250116;0.0;1;-0.5;1;529;9;5.2;1;1235;9;3.1;1;2.4;1;5.7;1;;;;;57;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250117;0.0;1;-2.8;1;557;9;0.7;1;541;9;-0.5;1;-1.1;1;3.5;1;;;;;1023;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250118;0.0;1;-0.2;1;1952;9;2.3;1;1350;9;0.8;1;1.1;1;2.5;1;;;;;243;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250119;0.0;1;-4.4;1;556;9;1.0;1;1402;9;-1.2;1;-1.7;1;5.4;1;;;;;944;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250120;0.0;1;-1.3;1;953;9;-0.4;1;1521;9;-0.8;1;-0.9;1;0.9;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250121;0.0;1;-1.8;1;719;9;5.3;1;1354;9;0.1;1;1.8;1;7.1;1;;;;;1059;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250122;22.1;1;-0.8;1;1955;9;9.6;1;1433;9;6.4;1;4.4;1;10.4;1;;;;;25;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250123;0.4;1;4.5;1;843;9;8.6;1;2134;9;6.8;1;6.6;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250124;3.8;1;7.5;1;1803;9;13.2;1;2057;9;10.2;1;10.4;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250125;11.0;1;8.2;1;1728;9;12.8;1;606;9;9.7;1;10.5;1;4.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250126;4.0;1;2.1;1;434;9;12.5;1;256;9;6.0;1;7.3;1;10.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250127;2.0;1;8.6;1;1134;9;12.3;1;1313;9;10.3;1;10.5;1;3.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250128;2.6;1;7.2;1;828;9;11.5;1;1503;9;9.1;1;9.4;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250129;14.9;1;6.3;1;731;9;8.6;1;1136;9;7.9;1;7.5;1;2.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250130;0.4;1;4.9;1;505;9;8.8;1;1106;9;5.8;1;6.9;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250131;5.2;1;-1.4;1;333;9;6.9;1;1221;9;2.3;1;2.8;1;8.3;1;;;;;296;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250201;0.2;1;-1.5;1;604;9;8.1;1;1404;9;1.4;1;3.3;1;9.6;1;;;;;695;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250202;0.2;1;-4.0;1;621;9;9.4;1;1407;9;0.5;1;2.7;1;13.4;1;;;;;849;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250203;0.0;1;-3.3;1;636;9;7.9;1;1245;9;0.7;1;2.3;1;11.2;1;;;;;854;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250204;0.2;1;-1.1;1;545;9;2.7;1;528;9;0.7;1;0.8;1;3.8;1;;;;;576;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250205;0.0;1;1.5;1;2012;9;6.4;1;1501;9;4.3;1;4.0;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250206;0.0;1;2.5;1;647;9;5.0;1;1558;9;3.9;1;3.8;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250207;1.6;1;2.5;1;759;9;7.5;1;2214;9;4.8;1;5.0;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250208;8.4;1;4.1;1;857;9;8.1;1;1535;9;6.3;1;6.1;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250209;0.0;1;4.3;1;127;9;7.8;1;1304;9;5.6;1;6.1;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250210;6.4;1;3.3;1;211;9;6.5;1;1404;9;4.7;1;4.9;1;3.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250211;0.0;1;3.0;1;1750;9;6.5;1;1406;9;3.7;1;4.8;1;3.5;1;;;;;114;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250212;1.4;1;-1.1;1;5;9;5.9;1;1406;9;3.5;1;2.4;1;7.0;1;;;;;180;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250213;0.0;1;1.7;1;644;9;6.5;1;1241;9;4.2;1;4.1;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250214;0.0;1;-2.4;1;646;9;5.9;1;1357;9;1.2;1;1.8;1;8.3;1;;;;;604;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250215;0.2;1;-4.3;1;626;9;4.5;1;1355;9;0.3;1;0.1;1;8.8;1;;;;;733;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250216;0.0;1;-2.1;1;257;9;7.1;1;1436;9;1.4;1;2.5;1;9.2;1;;;;;747;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250217;0.2;1;-2.6;1;401;9;7.7;1;1437;9;1.2;1;2.6;1;10.3;1;;;;;738;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250218;0.0;1;-2.4;1;342;9;8.3;1;1438;9;2.9;1;3.0;1;10.7;1;;;;;496;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250219;0.0;1;-1.5;1;704;9;10.7;1;1351;9;5.5;1;4.6;1;12.2;1;;;;;131;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250220;1.0;1;3.1;1;156;9;14.6;1;1354;9;10.5;1;8.9;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250221;0.6;1;8.7;1;646;9;16.8;1;1250;9;13.4;1;12.8;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250222;1.8;1;10.0;1;655;9;14.7;1;1430;9;10.2;1;12.4;1;4.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250223;0.0;1;0.8;1;648;9;15.7;1;1402;9;8.9;1;8.3;1;14.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250224;1.0;1;10.3;1;332;9;13.9;1;1244;9;11.3;1;12.1;1;3.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250225;25.5;1;7.0;1;1800;9;9.8;1;1155;9;8.8;1;8.4;1;2.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250226;2.4;1;4.4;1;523;9;10.6;1;1359;9;7.5;1;7.5;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250227;0.4;1;3.0;1;658;9;10.2;1;1431;9;6.6;1;6.6;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250228;0.0;1;4.7;1;722;9;10.2;1;1509;9;6.6;1;7.5;1;5.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250301;0.0;1;0.9;1;624;9;8.1;1;1112;9;4.1;1;4.5;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250302;0.0;1;-0.7;1;426;9;12.3;1;1425;9;4.9;1;5.8;1;13.0;1;;;;;125;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250303;0.2;1;-2.3;1;614;9;12.9;1;1437;9;4.3;1;5.3;1;15.2;1;;;;;472;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250304;0.0;1;-0.7;1;608;9;15.0;1;1219;9;5.7;1;7.2;1;15.7;1;;;;;337;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
