1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour asthme,Taux d'hospitalisations après passages aux urgences pour asthme,Taux d'actes médicaux SOS médecins pour asthme
2024-03-11,2024-S11,24,Centre-Val de Loire,65 ans ou plus,233.50846468,358.93754487,2542.3728814
2024-03-11,2024-S11,24,Centre-Val de Loire,Tous âges,875.3677262,1133.1444759,1413.6904762
2024-03-25,2024-S13,24,Centre-Val de Loire,Tous âges,1133.1851108,1254.1497602,1785.7142857
2024-04-01,2024-S14,24,Centre-Val de Loire,00-14 ans,2667.7231907,4232.8042328,871.45969499
2024-04-01,2024-S14,24,Centre-Val de Loire,15-64 ans,506.75675676,769.23076923,1032.1100917
2024-04-08,2024-S15,24,Centre-Val de Loire,65 ans ou plus,312.67765776,144.92753623,1666.6666667
2024-04-15,2024-S16,24,Centre-Val de Loire,15-64 ans,529.63068995,480.76923077,797.26651481
2024-04-15,2024-S16,24,Centre-Val de Loire,65 ans ou plus,89.1000891,0.0,3225.8064516
2024-04-15,2024-S16,24,Centre-Val de Loire,Tous âges,1174.1545384,727.80203785,1348.4740951
2024-04-22,2024-S17,24,Centre-Val de Loire,00-14 ans,3424.6575342,4088.0503145,964.63022508
2024-04-22,2024-S17,24,Centre-Val de Loire,65 ans ou plus,179.42583732,283.28611898,800.0
2024-04-29,2024-S18,24,Centre-Val de Loire,Tous âges,935.0892231,1258.1014106,1362.1794872
2024-05-13,2024-S20,24,Centre-Val de Loire,00-14 ans,2668.2134571,6060.6060606,1204.8192771
2024-05-20,2024-S21,24,Centre-Val de Loire,00-14 ans,2945.3412631,7382.5503356,2910.0529101
2024-05-20,2024-S21,24,Centre-Val de Loire,65 ans ou plus,346.42032333,150.94339623,3539.8230088
2024-05-20,2024-S21,24,Centre-Val de Loire,Tous âges,1164.5746165,1177.8115502,2158.2733813
2024-05-27,2024-S22,24,Centre-Val de Loire,15-64 ans,620.94270392,1296.2962963,1476.7932489
2024-06-03,2024-S23,24,Centre-Val de Loire,15-64 ans,581.31291649,570.34220532,1260.0229095
2024-06-03,2024-S23,24,Centre-Val de Loire,Tous âges,1196.1888866,1283.5032088,1467.3514307
2024-06-10,2024-S24,24,Centre-Val de Loire,15-64 ans,564.88991889,288.73917228,1472.392638
2024-06-10,2024-S24,24,Centre-Val de Loire,65 ans ou plus,150.60240964,230.76923077,2521.0084034
2024-06-17,2024-S25,24,Centre-Val de Loire,15-64 ans,650.15908148,558.13953488,916.23036649
2024-06-24,2024-S26,24,Centre-Val de Loire,65 ans ou plus,140.40999719,71.174377224,2290.0763359
2024-06-24,2024-S26,24,Centre-Val de Loire,Tous âges,1511.611928,1529.9026426,1455.9386973
2024-07-01,2024-S27,24,Centre-Val de Loire,Tous âges,1023.5640648,775.49437767,1491.3657771
2024-07-08,2024-S28,24,Centre-Val de Loire,15-64 ans,640.26206075,591.13300493,1571.4285714
2024-07-22,2024-S30,24,Centre-Val de Loire,65 ans ou plus,87.234661239,0.0,746.26865672
2024-07-29,2024-S31,24,Centre-Val de Loire,15-64 ans,610.20985266,894.63220676,674.76383266
2024-07-29,2024-S31,24,Centre-Val de Loire,65 ans ou plus,144.17531719,148.47809948,1388.8888889
2024-07-29,2024-S31,24,Centre-Val de Loire,Tous âges,648.18430301,646.3878327,696.25761532
2024-08-05,2024-S32,24,Centre-Val de Loire,15-64 ans,359.71223022,391.00684262,628.93081761
2024-08-19,2024-S34,24,Centre-Val de Loire,65 ans ou plus,87.8477306,155.88464536,645.16129032
2024-08-26,2024-S35,24,Centre-Val de Loire,00-14 ans,1755.7251908,2281.3688213,1209.6774194
2024-09-02,2024-S36,24,Centre-Val de Loire,15-64 ans,527.02906189,684.93150685,482.50904704
2024-09-02,2024-S36,24,Centre-Val de Loire,65 ans ou plus,94.161958569,78.247261346,0.0
2024-09-02,2024-S36,24,Centre-Val de Loire,Tous âges,858.02812426,1083.5913313,738.31009024
2024-09-09,2024-S37,24,Centre-Val de Loire,00-14 ans,6937.9391101,16806.722689,3526.4483627
2024-09-09,2024-S37,24,Centre-Val de Loire,Tous âges,2340.5544614,2781.9548872,2027.972028
2024-09-16,2024-S38,24,Centre-Val de Loire,15-64 ans,986.52216201,1778.6561265,1506.373117
2024-09-23,2024-S39,24,Centre-Val de Loire,00-14 ans,4326.2204034,10211.267606,2259.8870056
2024-09-23,2024-S39,24,Centre-Val de Loire,Tous âges,1753.2228361,1895.7345972,2074.6887967
2024-10-07,2024-S41,24,Centre-Val de Loire,00-14 ans,4261.0571737,9451.2195122,1562.5
2024-10-07,2024-S41,24,Centre-Val de Loire,15-64 ans,1100.6289308,1299.9071495,820.63305979
2024-10-07,2024-S41,24,Centre-Val de Loire,Tous âges,1701.3766325,1747.3607572,1450.3263234
2024-10-14,2024-S42,24,Centre-Val de Loire,15-64 ans,737.17039977,955.10983763,1908.3969466
2024-10-14,2024-S42,24,Centre-Val de Loire,Tous âges,1257.1915619,1291.0365179,2166.9341894
2024-10-21,2024-S43,24,Centre-Val de Loire,Tous âges,1590.6842225,1640.5667412,1630.4347826
2024-11-04,2024-S45,24,Centre-Val de Loire,00-14 ans,3492.9238181,5414.0127389,2116.4021164
2024-11-04,2024-S45,24,Centre-Val de Loire,65 ans ou plus,115.67379988,70.821529745,3870.9677419
2024-11-11,2024-S46,24,Centre-Val de Loire,Tous âges,1701.4637046,2363.9774859,2417.1270718
2024-11-25,2024-S48,24,Centre-Val de Loire,15-64 ans,482.31511254,590.5511811,1750.2917153
2024-12-09,2024-S50,24,Centre-Val de Loire,00-14 ans,4789.8779937,9250.0,985.22167488
2024-12-09,2024-S50,24,Centre-Val de Loire,15-64 ans,619.10377358,693.06930693,913.24200913
2024-12-09,2024-S50,24,Centre-Val de Loire,65 ans ou plus,229.55523673,412.93874742,3305.785124
2024-12-09,2024-S50,24,Centre-Val de Loire,Tous âges,1782.9193603,1746.4198393,1182.4324324
2024-12-16,2024-S51,24,Centre-Val de Loire,65 ans ou plus,315.62335613,655.30799476,1666.6666667
2024-12-16,2024-S51,24,Centre-Val de Loire,Tous âges,1703.3218038,1835.8157257,2116.850127
2024-12-23,2024-S52,24,Centre-Val de Loire,00-14 ans,4295.532646,5787.7813505,3283.5820896
2019-12-30,2020-S01,27,Bourgogne et Franche-Comté,65 ans ou plus,470.11417058,459.77011494,1538.4615385
2020-01-06,2020-S02,27,Bourgogne et Franche-Comté,00-14 ans,1115.6563778,1709.4017094,961.53846154
2020-01-13,2020-S03,27,Bourgogne et Franche-Comté,00-14 ans,1481.2575574,2661.5969582,806.4516129
2020-01-13,2020-S03,27,Bourgogne et Franche-Comté,Tous âges,571.16596639,661.65413534,881.70462895
2020-01-20,2020-S04,27,Bourgogne et Franche-Comté,15-64 ans,270.30505857,570.49714751,259.40337224
2020-01-20,2020-S04,27,Bourgogne et Franche-Comté,65 ans ou plus,297.10324338,427.80748663,1240.6947891
2020-01-27,2020-S05,27,Bourgogne et Franche-Comté,00-14 ans,1815.8567775,2453.9877301,491.4004914
2020-12-28,2020-S53,02,Martinique,Tous âges,,,1006.7114094
2021-01-25,2021-S04,02,Martinique,Tous âges,,,1492.5373134
2021-02-01,2021-S05,02,Martinique,Tous âges,,,1630.4347826
2021-02-08,2021-S06,02,Martinique,Tous âges,,,1974.6121298
2021-02-15,2021-S07,02,Martinique,65 ans ou plus,,,1181.1023622
2021-02-15,2021-S07,02,Martinique,Tous âges,,,1432.6647564
2021-02-22,2021-S08,02,Martinique,65 ans ou plus,,,896.86098655
2021-03-01,2021-S09,02,Martinique,15-64 ans,,,1699.7167139
2021-03-08,2021-S10,02,Martinique,Tous âges,,,2512.5628141
2021-03-22,2021-S12,02,Martinique,65 ans ou plus,,,1036.2694301
2021-03-29,2021-S13,02,Martinique,65 ans ou plus,,,454.54545455
2021-04-19,2021-S16,02,Martinique,15-64 ans,,,1351.3513514
2021-04-19,2021-S16,02,Martinique,65 ans ou plus,,,0.0
2021-04-26,2021-S17,02,Martinique,00-14 ans,,,1234.5679012
2021-04-26,2021-S17,02,Martinique,65 ans ou plus,,,1395.3488372
2021-04-26,2021-S17,02,Martinique,Tous âges,,,1086.9565217
2021-05-03,2021-S18,02,Martinique,65 ans ou plus,,,0.0
2021-05-10,2021-S19,02,Martinique,65 ans ou plus,,,432.9004329
2021-05-24,2021-S21,02,Martinique,15-64 ans,,,1111.1111111
2021-05-31,2021-S22,02,Martinique,00-14 ans,,,3428.5714286
2021-05-31,2021-S22,02,Martinique,15-64 ans,,,286.53295129
2021-05-31,2021-S22,02,Martinique,65 ans ou plus,,,0.0
2021-05-31,2021-S22,02,Martinique,Tous âges,,,906.7357513
2021-06-07,2021-S23,02,Martinique,00-14 ans,,,4117.6470588
2021-06-07,2021-S23,02,Martinique,Tous âges,,,1659.7510373
2021-06-14,2021-S24,02,Martinique,15-64 ans,,,815.2173913
2021-06-14,2021-S24,02,Martinique,65 ans ou plus,,,483.09178744
2021-06-21,2021-S25,02,Martinique,00-14 ans,,,3703.7037037
2021-06-28,2021-S26,02,Martinique,65 ans ou plus,,,487.80487805
2021-07-05,2021-S27,02,Martinique,00-14 ans,,,5421.686747
2021-07-05,2021-S27,02,Martinique,15-64 ans,,,1631.7016317
2021-07-12,2021-S28,02,Martinique,00-14 ans,,,1470.5882353
2021-07-12,2021-S28,02,Martinique,65 ans ou plus,,,413.2231405
2021-07-19,2021-S29,02,Martinique,00-14 ans,,,2040.8163265
2021-07-19,2021-S29,02,Martinique,65 ans ou plus,,,772.2007722
2021-07-19,2021-S29,02,Martinique,Tous âges,,,810.18518519
2021-07-26,2021-S30,02,Martinique,00-14 ans,,,0.0
2021-07-26,2021-S30,02,Martinique,15-64 ans,,,623.7006237
2021-08-09,2021-S32,02,Martinique,00-14 ans,,,0.0
2021-08-09,2021-S32,02,Martinique,65 ans ou plus,,,322.58064516
2021-08-16,2021-S33,02,Martinique,65 ans ou plus,,,298.50746269
2021-08-23,2021-S34,02,Martinique,15-64 ans,,,436.68122271
2021-09-06,2021-S36,02,Martinique,00-14 ans,,,3797.4683544
2021-09-06,2021-S36,02,Martinique,15-64 ans,,,1015.2284264
2021-09-06,2021-S36,02,Martinique,Tous âges,,,889.45362135
2021-09-13,2021-S37,02,Martinique,65 ans ou plus,,,366.3003663
2021-09-27,2021-S39,02,Martinique,00-14 ans,,,0.0
2021-09-27,2021-S39,02,Martinique,65 ans ou plus,,,1239.6694215
2021-09-27,2021-S39,02,Martinique,Tous âges,,,700.28011204
2021-10-11,2021-S41,02,Martinique,15-64 ans,,,1492.5373134
2021-10-18,2021-S42,02,Martinique,Tous âges,,,3540.9035409
2021-10-25,2021-S43,02,Martinique,65 ans ou plus,,,833.33333333
2021-11-01,2021-S44,02,Martinique,15-64 ans,,,2689.4865526
2021-11-01,2021-S44,02,Martinique,Tous âges,,,2560.8194622
2021-11-08,2021-S45,02,Martinique,15-64 ans,,,598.80239521
2021-11-15,2021-S46,02,Martinique,15-64 ans,,,1044.386423
2021-11-15,2021-S46,02,Martinique,65 ans ou plus,,,377.35849057
2021-11-15,2021-S46,02,Martinique,Tous âges,,,2400.0
2021-11-22,2021-S47,02,Martinique,65 ans ou plus,,,1047.1204188
2021-11-29,2021-S48,02,Martinique,15-64 ans,,,1286.1736334
2021-11-29,2021-S48,02,Martinique,65 ans ou plus,,,471.69811321
2021-12-06,2021-S49,02,Martinique,15-64 ans,,,919.54022989
2021-12-06,2021-S49,02,Martinique,65 ans ou plus,,,416.66666667
2021-12-13,2021-S50,02,Martinique,00-14 ans,,,2222.2222222
2021-12-13,2021-S50,02,Martinique,15-64 ans,,,956.93779904
2021-12-20,2021-S51,02,Martinique,00-14 ans,,,3797.4683544
2021-12-20,2021-S51,02,Martinique,Tous âges,,,1643.4892541
2021-12-27,2021-S52,02,Martinique,Tous âges,,,1297.1698113
2022-01-03,2022-S01,02,Martinique,65 ans ou plus,,,0.0
2022-01-03,2022-S01,02,Martinique,Tous âges,,,1275.2391073
2022-01-10,2022-S02,02,Martinique,00-14 ans,,,3543.3070866
2022-01-17,2022-S03,02,Martinique,15-64 ans,,,871.08013937
2022-01-24,2022-S04,02,Martinique,15-64 ans,,,1125.7035647
2022-01-24,2022-S04,02,Martinique,Tous âges,,,1833.1805683
2022-01-31,2022-S05,02,Martinique,Tous âges,,,1590.2712816
2022-02-07,2022-S06,02,Martinique,65 ans ou plus,,,396.82539683
2022-02-14,2022-S07,02,Martinique,Tous âges,,,1302.9315961
2022-02-21,2022-S08,02,Martinique,65 ans ou plus,,,
2022-02-21,2022-S08,02,Martinique,Tous âges,,,
2022-02-28,2022-S09,02,Martinique,00-14 ans,,,4081.6326531
2024-10-14,2024-S42,01,Guadeloupe,Tous âges,4668.5878963,3676.4705882,
2024-10-21,2024-S43,01,Guadeloupe,15-64 ans,1037.037037,2298.8505747,
2024-10-21,2024-S43,01,Guadeloupe,Tous âges,5389.2215569,2953.5864979,
2024-10-28,2024-S44,01,Guadeloupe,15-64 ans,1568.627451,0.0,
2024-11-04,2024-S45,01,Guadeloupe,00-14 ans,7952.6226734,8771.9298246,
2024-11-04,2024-S45,01,Guadeloupe,65 ans ou plus,808.62533693,0.0,
2024-11-11,2024-S46,01,Guadeloupe,00-14 ans,11274.509804,25396.825397,
2024-11-18,2024-S47,01,Guadeloupe,15-64 ans,1269.393512,943.39622642,
2024-12-09,2024-S50,01,Guadeloupe,00-14 ans,9966.7774086,10714.285714,
2024-12-16,2024-S51,01,Guadeloupe,15-64 ans,1917.8082192,0.0,
2024-12-16,2024-S51,01,Guadeloupe,65 ans ou plus,1072.386059,1438.8489209,
2019-12-30,2020-S01,02,Martinique,15-64 ans,,,2422.1453287
2019-12-30,2020-S01,02,Martinique,65 ans ou plus,,,675.67567568
2020-01-13,2020-S03,02,Martinique,00-14 ans,,,4166.6666667
2020-01-13,2020-S03,02,Martinique,15-64 ans,,,2764.9769585
2020-01-20,2020-S04,02,Martinique,00-14 ans,,,4054.0540541
2020-01-20,2020-S04,02,Martinique,15-64 ans,,,2288.3295195
2020-01-27,2020-S05,02,Martinique,65 ans ou plus,,,1951.2195122
2020-01-27,2020-S05,02,Martinique,Tous âges,,,2358.490566
2020-02-03,2020-S06,02,Martinique,00-14 ans,,,3571.4285714
2020-02-24,2020-S09,02,Martinique,00-14 ans,,,3141.3612565
2020-02-24,2020-S09,02,Martinique,15-64 ans,,,2721.0884354
2020-03-02,2020-S10,02,Martinique,00-14 ans,,,2764.9769585
2020-03-02,2020-S10,02,Martinique,65 ans ou plus,,,2380.952381
2020-03-23,2020-S13,02,Martinique,15-64 ans,,,2051.2820513
2020-03-30,2020-S14,02,Martinique,15-64 ans,,,859.59885387
2020-04-06,2020-S15,02,Martinique,Tous âges,,,440.52863436
2020-04-13,2020-S16,02,Martinique,15-64 ans,,,283.28611898
2020-04-13,2020-S16,02,Martinique,Tous âges,,,739.64497041
2020-04-20,2020-S17,02,Martinique,00-14 ans,,,1333.3333333
2020-04-20,2020-S17,02,Martinique,15-64 ans,,,0.0
2020-04-20,2020-S17,02,Martinique,65 ans ou plus,,,444.44444444
2020-04-27,2020-S18,02,Martinique,15-64 ans,,,711.74377224
2020-04-27,2020-S18,02,Martinique,Tous âges,,,1081.0810811
2020-05-11,2020-S20,02,Martinique,Tous âges,,,505.90219224
2020-05-18,2020-S21,02,Martinique,15-64 ans,,,0.0
2020-05-25,2020-S22,02,Martinique,Tous âges,,,947.86729858
2020-06-01,2020-S23,02,Martinique,65 ans ou plus,,,438.59649123
2020-06-01,2020-S23,02,Martinique,Tous âges,,,466.562986
2020-06-08,2020-S24,02,Martinique,00-14 ans,,,0.0
2020-06-22,2020-S26,02,Martinique,00-14 ans,,,3370.7865169
2020-06-22,2020-S26,02,Martinique,15-64 ans,,,1298.7012987
2020-06-29,2020-S27,02,Martinique,00-14 ans,,,1098.9010989
2020-06-29,2020-S27,02,Martinique,15-64 ans,,,1212.1212121
2020-06-29,2020-S27,02,Martinique,65 ans ou plus,,,423.72881356
2020-07-06,2020-S28,02,Martinique,15-64 ans,,,563.38028169
2020-07-13,2020-S29,02,Martinique,15-64 ans,,,524.9343832
2020-07-13,2020-S29,02,Martinique,65 ans ou plus,,,450.45045045
2020-07-13,2020-S29,02,Martinique,Tous âges,,,564.97175141
2020-07-27,2020-S31,02,Martinique,65 ans ou plus,,,0.0
2020-08-03,2020-S32,02,Martinique,15-64 ans,,,717.70334928
2020-08-03,2020-S32,02,Martinique,Tous âges,,,1277.1392082
2020-08-10,2020-S33,02,Martinique,15-64 ans,,,842.10526316
2020-08-10,2020-S33,02,Martinique,65 ans ou plus,,,0.0
2020-08-10,2020-S33,02,Martinique,Tous âges,,,607.53341434
2020-08-17,2020-S34,02,Martinique,00-14 ans,,,3030.3030303
2020-08-17,2020-S34,02,Martinique,Tous âges,,,887.19898606
2020-08-24,2020-S35,02,Martinique,00-14 ans,,,952.38095238
2020-08-24,2020-S35,02,Martinique,65 ans ou plus,,,0.0
2020-09-07,2020-S37,02,Martinique,15-64 ans,,,689.65517241
2020-09-07,2020-S37,02,Martinique,65 ans ou plus,,,0.0
2020-09-07,2020-S37,02,Martinique,Tous âges,,,842.35860409
2020-09-14,2020-S38,02,Martinique,15-64 ans,,,1022.4948875
2020-09-21,2020-S39,02,Martinique,15-64 ans,,,337.83783784
2020-09-21,2020-S39,02,Martinique,65 ans ou plus,,,1257.8616352
2020-10-05,2020-S41,02,Martinique,00-14 ans,,,3243.2432432
2020-10-05,2020-S41,02,Martinique,65 ans ou plus,,,1265.8227848
2020-10-12,2020-S42,02,Martinique,00-14 ans,,,2109.7046414
2020-10-12,2020-S42,02,Martinique,15-64 ans,,,568.18181818
2020-10-19,2020-S43,02,Martinique,00-14 ans,,,1869.1588785
2020-10-26,2020-S44,02,Martinique,15-64 ans,,,0.0
2020-10-26,2020-S44,02,Martinique,65 ans ou plus,,,510.20408163
2020-10-26,2020-S44,02,Martinique,Tous âges,,,622.66500623
2020-11-02,2020-S45,02,Martinique,00-14 ans,,,2097.9020979
2020-11-02,2020-S45,02,Martinique,Tous âges,,,721.15384615
2020-11-16,2020-S47,02,Martinique,65 ans ou plus,,,537.6344086
2020-11-30,2020-S49,02,Martinique,15-64 ans,,,862.06896552
2020-11-30,2020-S49,02,Martinique,65 ans ou plus,,,0.0
2020-12-07,2020-S50,02,Martinique,15-64 ans,,,791.55672823
2020-12-07,2020-S50,02,Martinique,Tous âges,,,2216.4276402
2021-09-20,2021-S38,28,Normandie,65 ans ou plus,145.31363526,121.80267966,443.45898004
2021-09-20,2021-S38,28,Normandie,Tous âges,1312.2561686,1616.6960611,894.16058394
2021-09-27,2021-S39,28,Normandie,Tous âges,1376.6128213,1803.0910132,813.72333407
2021-10-04,2021-S40,28,Normandie,15-64 ans,765.16669703,699.79006298,989.50524738
2021-10-11,2021-S41,28,Normandie,00-14 ans,3081.6921955,9947.6439791,1764.4253696
2021-10-11,2021-S41,28,Normandie,Tous âges,1244.1529633,1564.2151482,1158.0979119
2021-10-18,2021-S42,28,Normandie,65 ans ou plus,313.40944706,279.17364601,319.48881789
2021-10-18,2021-S42,28,Normandie,Tous âges,1223.4718366,1255.6772642,1051.4865845
2021-10-25,2021-S43,28,Normandie,00-14 ans,3777.544596,8633.0935252,2441.5055951
2021-10-25,2021-S43,28,Normandie,65 ans ou plus,329.23617208,272.77686852,842.69662921
2021-10-25,2021-S43,28,Normandie,Tous âges,1378.1309727,1579.3848712,1374.3218807
2021-11-01,2021-S44,28,Normandie,15-64 ans,720.99421307,1010.8303249,1066.5897953
2021-11-01,2021-S44,28,Normandie,65 ans ou plus,361.09230422,223.83883604,495.04950495
2021-11-08,2021-S45,28,Normandie,00-14 ans,3102.1493463,9111.6173121,1645.6390565
2021-11-08,2021-S45,28,Normandie,65 ans ou plus,110.59500111,164.20361248,369.6857671
2021-11-15,2021-S46,28,Normandie,15-64 ans,499.1087344,877.19298246,883.19088319
2021-11-15,2021-S46,28,Normandie,65 ans ou plus,200.53475936,168.25574874,821.91780822
2021-11-22,2021-S47,28,Normandie,65 ans ou plus,298.85057471,286.86173264,1056.3380282
2021-11-29,2021-S48,28,Normandie,00-14 ans,3781.7396002,8285.1637765,1381.3311009
2021-11-29,2021-S48,28,Normandie,15-64 ans,465.15954973,606.98027314,834.82409064
2021-11-29,2021-S48,28,Normandie,65 ans ou plus,331.85840708,425.98509052,1346.8013468
2021-12-20,2021-S51,28,Normandie,65 ans ou plus,246.80278214,477.70700637,765.30612245
2021-12-20,2021-S51,28,Normandie,Tous âges,1176.2018956,1443.5324087,915.42288557
2022-01-10,2022-S02,28,Normandie,00-14 ans,2278.2095953,4470.5882353,1546.3917526
2022-01-10,2022-S02,28,Normandie,65 ans ou plus,199.30244145,330.5785124,508.90585242
2022-01-10,2022-S02,28,Normandie,Tous âges,768.58913251,910.90236265,756.64261834
2022-01-17,2022-S03,28,Normandie,15-64 ans,455.41198899,439.56043956,428.69391255
2022-01-17,2022-S03,28,Normandie,65 ans ou plus,189.17001655,319.48881789,261.09660574
2022-01-24,2022-S04,28,Normandie,00-14 ans,2342.0865862,5139.1862955,972.97297297
2022-01-24,2022-S04,28,Normandie,15-64 ans,505.52922591,909.09090909,420.79951909
2022-01-24,2022-S04,28,Normandie,Tous âges,886.68302476,1107.7263916,586.04155567
2022-01-31,2022-S05,28,Normandie,15-64 ans,517.27705359,593.03187546,222.71714922
2022-01-31,2022-S05,28,Normandie,Tous âges,936.37060563,1061.8529334,428.94442372
2022-02-07,2022-S06,28,Normandie,00-14 ans,2878.3382789,6146.572104,1643.8356164
2022-02-07,2022-S06,28,Normandie,15-64 ans,478.97817988,544.74708171,568.18181818
2022-02-07,2022-S06,28,Normandie,65 ans ou plus,224.76961115,159.23566879,414.07867495
2022-02-14,2022-S07,28,Normandie,65 ans ou plus,205.05809979,212.99254526,583.65758755
2022-02-21,2022-S08,28,Normandie,65 ans ou plus,207.23002533,156.98587127,233.1002331
2022-03-07,2022-S10,28,Normandie,65 ans ou plus,174.291939,264.69031233,700.93457944
2022-03-14,2022-S11,28,Normandie,00-14 ans,1795.4208532,4310.3448276,1366.8430335
2022-03-14,2022-S11,28,Normandie,15-64 ans,492.12598425,918.07909605,686.49885584
2022-03-21,2022-S12,28,Normandie,00-14 ans,1486.7097162,3220.3389831,788.43626807
2022-03-21,2022-S12,28,Normandie,65 ans ou plus,147.18250631,105.15247108,657.89473684
2022-03-28,2022-S13,28,Normandie,65 ans ou plus,251.09855618,255.36261491,386.84719536
2022-04-04,2022-S14,28,Normandie,65 ans ou plus,125.44428183,203.1488065,731.26142596
2022-04-04,2022-S14,28,Normandie,Tous âges,704.12812371,765.69678407,932.67763269
2022-04-11,2022-S15,28,Normandie,00-14 ans,1843.3179724,3319.5020747,1121.1959423
2022-04-11,2022-S15,28,Normandie,15-64 ans,515.11971764,552.48618785,949.06675103
2022-05-09,2022-S19,28,Normandie,00-14 ans,2000.0,4385.9649123,1520.2702703
2022-05-09,2022-S19,28,Normandie,65 ans ou plus,174.59624618,313.80753138,464.03712297
2022-05-09,2022-S19,28,Normandie,Tous âges,749.117974,913.8381201,896.2358096
2022-05-16,2022-S20,28,Normandie,00-14 ans,2202.9897718,5816.5548098,1395.86823
2022-05-16,2022-S20,28,Normandie,65 ans ou plus,198.36896628,375.93984962,413.2231405
2022-05-30,2022-S22,28,Normandie,65 ans ou plus,129.58963283,157.64582239,197.6284585
2022-05-30,2022-S22,28,Normandie,Tous âges,944.63650971,925.92592593,941.82825485
2022-06-06,2022-S23,28,Normandie,65 ans ou plus,112.13276519,113.63636364,702.98769772
2022-06-06,2022-S23,28,Normandie,Tous âges,870.48525946,1056.4359188,919.37765205
2022-06-13,2022-S24,28,Normandie,00-14 ans,2088.3385696,4988.1235154,1927.0833333
2022-06-20,2022-S25,28,Normandie,00-14 ans,1805.9490085,5311.778291,1208.4592145
2022-06-27,2022-S26,28,Normandie,00-14 ans,1763.2752331,3357.3141487,1037.1179039
2022-07-04,2022-S27,28,Normandie,15-64 ans,290.30385136,235.66378633,688.65530989
2022-07-18,2022-S29,28,Normandie,00-14 ans,1103.9116871,2570.6940874,1464.9190439
2022-07-18,2022-S29,28,Normandie,Tous âges,524.15566434,687.56875688,933.19194062
2022-07-25,2022-S30,28,Normandie,15-64 ans,457.66590389,660.3081438,623.62435803
2022-08-01,2022-S31,28,Normandie,Tous âges,378.94736842,338.50493653,478.81254489
2022-08-15,2022-S33,28,Normandie,Tous âges,417.98941799,592.88537549,400.62319163
2022-08-22,2022-S34,28,Normandie,Tous âges,406.67808219,346.12056533,716.40316206
2022-08-29,2022-S35,28,Normandie,00-14 ans,773.34919691,1661.1295681,1371.1151737
2022-09-05,2022-S36,28,Normandie,00-14 ans,3347.9960899,10610.079576,2008.7884495
2022-06-27,2022-S26,27,Bourgogne et Franche-Comté,Tous âges,502.36579239,328.4562556,472.7116459
2022-07-04,2022-S27,27,Bourgogne et Franche-Comté,00-14 ans,1615.8457128,2680.9651475,539.08355795
2022-07-04,2022-S27,27,Bourgogne et Franche-Comté,15-64 ans,312.7171647,326.79738562,600.80106809
2022-07-04,2022-S27,27,Bourgogne et Franche-Comté,65 ans ou plus,161.92458941,260.41666667,343.64261168
2022-07-04,2022-S27,27,Bourgogne et Franche-Comté,Tous âges,571.66676591,540.23315326,552.26824458
2022-07-18,2022-S29,27,Bourgogne et Franche-Comté,15-64 ans,328.72364543,426.98548249,696.8641115
2022-07-18,2022-S29,27,Bourgogne et Franche-Comté,Tous âges,402.71683597,328.65252465,743.65704287
2022-07-25,2022-S30,27,Bourgogne et Franche-Comté,00-14 ans,774.6716066,1476.0147601,415.8004158
2022-07-25,2022-S30,27,Bourgogne et Franche-Comté,Tous âges,339.58074838,216.51716672,385.91413411
2022-08-01,2022-S31,27,Bourgogne et Franche-Comté,15-64 ans,268.33631485,88.417329797,701.48090413
2022-08-01,2022-S31,27,Bourgogne et Franche-Comté,Tous âges,285.55887952,254.29116338,825.24271845
2022-08-08,2022-S32,27,Bourgogne et Franche-Comté,15-64 ans,352.73368607,454.95905369,421.5851602
2022-08-08,2022-S32,27,Bourgogne et Franche-Comté,65 ans ou plus,114.25959781,167.5041876,714.28571429
2022-08-15,2022-S33,27,Bourgogne et Franche-Comté,15-64 ans,412.34537049,865.8008658,675.67567568
2022-08-15,2022-S33,27,Bourgogne et Franche-Comté,Tous âges,366.88679875,390.24390244,583.65758755
2022-08-22,2022-S34,27,Bourgogne et Franche-Comté,15-64 ans,306.97445972,635.93004769,442.47787611
2022-08-29,2022-S35,27,Bourgogne et Franche-Comté,00-14 ans,916.38029782,2255.6390977,816.32653061
2022-09-05,2022-S36,27,Bourgogne et Franche-Comté,15-64 ans,348.18105415,398.72408293,621.6006216
2022-09-05,2022-S36,27,Bourgogne et Franche-Comté,Tous âges,652.66558966,927.03349282,636.94267516
2022-09-12,2022-S37,27,Bourgogne et Franche-Comté,15-64 ans,493.97590361,873.70929309,1028.4810127
2022-09-12,2022-S37,27,Bourgogne et Franche-Comté,65 ans ou plus,101.75527856,110.86474501,0.0
2022-09-19,2022-S38,27,Bourgogne et Franche-Comté,00-14 ans,2442.7480916,5844.1558442,1176.4705882
2022-09-26,2022-S39,27,Bourgogne et Franche-Comté,00-14 ans,2538.9643037,5182.9268293,990.0990099
2022-09-26,2022-S39,27,Bourgogne et Franche-Comté,Tous âges,907.78786431,896.1075329,879.76539589
2022-10-10,2022-S41,27,Bourgogne et Franche-Comté,00-14 ans,2319.4168323,8020.0501253,1189.296333
2022-10-10,2022-S41,27,Bourgogne et Franche-Comté,65 ans ou plus,68.949666743,0.0,2066.1157025
2022-10-17,2022-S42,27,Bourgogne et Franche-Comté,00-14 ans,2571.2449111,8355.0913838,1040.6811731
